name,bus_type,base_voltage_kV,base_power_MVA
5697,PQ,66.0,100.0
5698,PQ,66.0,100.0
5699,PQ,66.0,100.0
5700,PQ,66.0,100.0
5701,PQ,66.0,100.0
5702,PQ,66.0,100.0
5703,PQ,66.0,100.0
5704,PQ,66.0,100.0
5705,PQ,66.0,100.0
5706,PQ,66.0,100.0
5707,PQ,66.0,100.0
5708,PQ,66.0,100.0
5709,PQ,66.0,100.0
5710,PQ,66.0,100.0
5711,PQ,66.0,100.0
5712,PQ,66.0,100.0
5713,PQ,66.0,100.0
5714,PQ,66.0,100.0
5715,PQ,66.0,100.0
5716,PQ,66.0,100.0
5717,PQ,66.0,100.0
5718,PQ,66.0,100.0
5719,PQ,66.0,100.0
5720,PQ,66.0,100.0
5721,PQ,66.0,100.0
5722,PQ,66.0,100.0
5723,PQ,66.0,100.0
5724,PQ,66.0,100.0
5725,PQ,66.0,100.0
5726,PQ,66.0,100.0
5727,PQ,66.0,100.0
5728,PQ,66.0,100.0
5729,PQ,66.0,100.0
5730,PQ,66.0,100.0
5731,PQ,66.0,100.0
5732,PQ,66.0,100.0
5733,PQ,66.0,100.0
5734,PQ,66.0,100.0
5735,PQ,66.0,100.0
5736,PQ,66.0,100.0
5737,PQ,66.0,100.0
5738,PQ,66.0,100.0
5739,PQ,66.0,100.0
5740,PQ,66.0,100.0
5741,PQ,66.0,100.0
5742,PQ,66.0,100.0
5743,PQ,66.0,100.0
5744,PQ,66.0,100.0
5745,PQ,66.0,100.0
5746,PQ,66.0,100.0
5747,PQ,66.0,100.0
5748,PQ,66.0,100.0
5749,PQ,66.0,100.0
5750,PQ,66.0,100.0
5751,PQ,66.0,100.0
5752,PQ,66.0,100.0
5753,PQ,66.0,100.0
5754,PQ,66.0,100.0
5755,PQ,66.0,100.0
5756,PQ,66.0,100.0
5757,PQ,66.0,100.0
5758,PQ,66.0,100.0
5759,PQ,66.0,100.0
5760,PQ,66.0,100.0
5761,PQ,66.0,100.0
5762,PQ,66.0,100.0
5763,PQ,66.0,100.0
5764,PQ,66.0,100.0
5765,PQ,66.0,100.0
5766,PQ,66.0,100.0
5767,PQ,66.0,100.0
5768,PQ,66.0,100.0
5769,PQ,66.0,100.0
5770,PQ,66.0,100.0
5771,PQ,66.0,100.0
5772,PQ,66.0,100.0
5773,PQ,66.0,100.0
5774,PQ,66.0,100.0
5775,PQ,66.0,100.0
5776,PQ,66.0,100.0
5777,PQ,66.0,100.0
5778,PQ,66.0,100.0
5779,PQ,66.0,100.0
5780,PQ,66.0,100.0
5781,PQ,66.0,100.0
5782,PQ,66.0,100.0
5783,PQ,66.0,100.0
5784,PQ,66.0,100.0
5785,PQ,66.0,100.0
5786,PQ,66.0,100.0
5787,PQ,66.0,100.0
5788,PQ,66.0,100.0
5789,PQ,66.0,100.0
5790,PQ,66.0,100.0
5791,PQ,66.0,100.0
5792,PQ,66.0,100.0
5793,PQ,66.0,100.0
5794,PQ,66.0,100.0
5795,PQ,66.0,100.0
5796,PQ,66.0,100.0
5797,PQ,66.0,100.0
5798,PQ,66.0,100.0
5799,PQ,66.0,100.0
5800,PQ,66.0,100.0
5801,PQ,66.0,100.0
5802,PQ,66.0,100.0
5803,PQ,66.0,100.0
5804,PQ,66.0,100.0
5805,PQ,66.0,100.0
5806,PQ,66.0,100.0
5807,PQ,66.0,100.0
5808,PQ,66.0,100.0
5809,PQ,66.0,100.0
5810,PQ,66.0,100.0
5811,PQ,66.0,100.0
5812,PQ,66.0,100.0
5813,PQ,66.0,100.0
5814,PQ,66.0,100.0
5815,PQ,66.0,100.0
5816,PQ,66.0,100.0
5817,PQ,66.0,100.0
5818,PQ,66.0,100.0
5819,PQ,66.0,100.0
5820,PQ,66.0,100.0
5821,PQ,66.0,100.0
5822,PQ,66.0,100.0
5823,PQ,66.0,100.0
5824,PQ,66.0,100.0
5825,PQ,66.0,100.0
5826,PQ,66.0,100.0
5827,PQ,66.0,100.0
5828,PQ,66.0,100.0
5829,PQ,66.0,100.0
5830,PQ,66.0,100.0
5831,PQ,66.0,100.0
5832,PQ,66.0,100.0
5833,PQ,66.0,100.0
5834,PQ,66.0,100.0
5835,PQ,66.0,100.0
5836,PQ,66.0,100.0
5837,PQ,66.0,100.0
5838,PQ,66.0,100.0
5839,PQ,66.0,100.0
5840,PQ,66.0,100.0
5841,PQ,66.0,100.0
5842,PQ,66.0,100.0
5843,PQ,66.0,100.0
5844,PQ,66.0,100.0
5845,PQ,66.0,100.0
5846,PQ,66.0,100.0
5847,PQ,66.0,100.0
5848,PQ,66.0,100.0
5849,PQ,66.0,100.0
5850,PQ,66.0,100.0
5851,PQ,66.0,100.0
5852,PQ,66.0,100.0
5853,PQ,66.0,100.0
5854,PQ,66.0,100.0
5855,PQ,66.0,100.0
5856,PQ,66.0,100.0
5857,PQ,66.0,100.0
5858,PQ,66.0,100.0
5859,PQ,66.0,100.0
5860,PQ,66.0,100.0
5861,PQ,66.0,100.0
5862,PQ,66.0,100.0
5863,PQ,66.0,100.0
5864,PQ,66.0,100.0
5865,PQ,66.0,100.0
5866,PQ,66.0,100.0
5867,PQ,66.0,100.0
5868,PQ,66.0,100.0
5869,PQ,66.0,100.0
5870,PQ,66.0,100.0
5871,PQ,66.0,100.0
5872,PQ,66.0,100.0
5873,PQ,66.0,100.0
5874,PQ,66.0,100.0
5875,PQ,66.0,100.0
5876,PQ,66.0,100.0
5877,PQ,66.0,100.0
5878,PQ,66.0,100.0
5879,PQ,66.0,100.0
5880,PQ,66.0,100.0
5881,PQ,66.0,100.0
5882,PQ,66.0,100.0
5883,PQ,66.0,100.0
5884,PQ,66.0,100.0
5885,PQ,66.0,100.0
5886,PQ,66.0,100.0
5887,PQ,66.0,100.0
5888,PQ,66.0,100.0
5889,PQ,66.0,100.0
5890,PQ,66.0,100.0
5891,PQ,66.0,100.0
5892,PQ,66.0,100.0
5893,PQ,66.0,100.0
5894,PQ,66.0,100.0
5895,PQ,66.0,100.0
5896,PQ,66.0,100.0
5897,PQ,66.0,100.0
5898,PQ,66.0,100.0
5899,PQ,66.0,100.0
5900,PQ,66.0,100.0
5901,PQ,66.0,100.0
5902,PQ,66.0,100.0
5903,PQ,66.0,100.0
5904,PQ,66.0,100.0
5905,PQ,66.0,100.0
5906,PQ,66.0,100.0
5907,PQ,66.0,100.0
5908,PQ,66.0,100.0
5909,PQ,66.0,100.0
5910,PQ,66.0,100.0
5911,PQ,66.0,100.0
5912,PQ,66.0,100.0
5913,PQ,66.0,100.0
5914,PQ,66.0,100.0
5915,PQ,66.0,100.0
5916,PQ,66.0,100.0
5917,PQ,66.0,100.0
5918,PQ,66.0,100.0
5919,PQ,66.0,100.0
5920,PQ,66.0,100.0
5921,PQ,66.0,100.0
5922,PQ,66.0,100.0
5923,PQ,66.0,100.0
5924,PQ,66.0,100.0
5925,PQ,66.0,100.0
5926,PQ,66.0,100.0
5927,PQ,66.0,100.0
5928,PQ,66.0,100.0
5929,PQ,66.0,100.0
5930,PQ,66.0,100.0
5931,PQ,66.0,100.0
5932,PQ,66.0,100.0
5933,PQ,66.0,100.0
5934,PQ,66.0,100.0
5935,PQ,66.0,100.0
5936,PQ,66.0,100.0
5937,PQ,66.0,100.0
5938,PQ,66.0,100.0
5939,PQ,66.0,100.0
5940,PQ,66.0,100.0
5941,PQ,66.0,100.0
5942,PQ,66.0,100.0
5943,PQ,66.0,100.0
5944,PQ,66.0,100.0
5945,PQ,66.0,100.0
5946,PQ,66.0,100.0
5947,PQ,66.0,100.0
5948,PQ,66.0,100.0
5949,PQ,66.0,100.0
5950,PQ,66.0,100.0
5951,PQ,66.0,100.0
5952,PQ,66.0,100.0
5953,PQ,66.0,100.0
5954,PQ,66.0,100.0
5955,PQ,66.0,100.0
5956,PQ,66.0,100.0
5957,PQ,66.0,100.0
5958,PQ,66.0,100.0
5959,PQ,66.0,100.0
5960,PQ,66.0,100.0
5961,PQ,66.0,100.0
5962,PQ,66.0,100.0
5963,PQ,66.0,100.0
5964,PQ,66.0,100.0
5965,PQ,66.0,100.0
5966,PQ,66.0,100.0
5967,PQ,66.0,100.0
5968,PQ,66.0,100.0
5969,PQ,66.0,100.0
5970,PQ,66.0,100.0
5971,PQ,66.0,100.0
5972,PQ,66.0,100.0
5973,PQ,66.0,100.0
5974,PQ,66.0,100.0
5975,PQ,66.0,100.0
5976,PQ,66.0,100.0
5977,PQ,66.0,100.0
5978,PQ,66.0,100.0
5979,PQ,66.0,100.0
5980,PQ,66.0,100.0
5981,PQ,66.0,100.0
5982,PQ,66.0,100.0
5983,PQ,66.0,100.0
5984,PQ,66.0,100.0
5985,PQ,66.0,100.0
5986,PQ,66.0,100.0
5987,PQ,66.0,100.0
5988,PQ,66.0,100.0
5989,PQ,66.0,100.0
5990,PQ,66.0,100.0
5991,PQ,66.0,100.0
5992,PQ,66.0,100.0
5993,PQ,66.0,100.0
5994,PQ,66.0,100.0
5995,PQ,66.0,100.0
5996,PQ,66.0,100.0
5997,PQ,66.0,100.0
5998,PQ,66.0,100.0
5999,PQ,66.0,100.0
6000,PQ,66.0,100.0
6001,PQ,66.0,100.0
6002,PQ,66.0,100.0
6003,PQ,66.0,100.0
6004,PQ,66.0,100.0
6005,PQ,66.0,100.0
6006,PQ,66.0,100.0
6007,PQ,66.0,100.0
6008,PQ,66.0,100.0
6009,PQ,66.0,100.0
6010,PQ,66.0,100.0
6011,PQ,66.0,100.0
6012,PQ,66.0,100.0
6013,PQ,66.0,100.0
6014,PQ,66.0,100.0
6015,PQ,66.0,100.0
6016,PQ,66.0,100.0
6017,PQ,66.0,100.0
6018,PQ,66.0,100.0
6019,PQ,66.0,100.0
6020,PQ,66.0,100.0
6021,PQ,66.0,100.0
6022,PQ,66.0,100.0
6023,PQ,66.0,100.0
6024,PQ,66.0,100.0
6025,PQ,66.0,100.0
6026,PQ,66.0,100.0
6027,PQ,66.0,100.0
6028,PQ,66.0,100.0
6029,PQ,66.0,100.0
6030,PQ,66.0,100.0
6031,PQ,66.0,100.0
6032,PQ,66.0,100.0
6033,PQ,66.0,100.0
6034,PQ,66.0,100.0
6035,PQ,66.0,100.0
6036,PQ,66.0,100.0
6037,PQ,66.0,100.0
6038,PQ,66.0,100.0
6039,PQ,66.0,100.0
6040,PQ,66.0,100.0
6041,PQ,66.0,100.0
6042,PQ,66.0,100.0
6043,PQ,66.0,100.0
6044,PQ,66.0,100.0
6045,PQ,66.0,100.0
6046,PQ,66.0,100.0
6047,PQ,66.0,100.0
6048,PQ,66.0,100.0
6049,PQ,66.0,100.0
6050,PQ,66.0,100.0
6051,PQ,66.0,100.0
6052,PQ,66.0,100.0
6053,PQ,66.0,100.0
6054,PQ,66.0,100.0
6055,PQ,66.0,100.0
6056,PQ,66.0,100.0
6057,PQ,66.0,100.0
6058,PQ,66.0,100.0
6059,PQ,66.0,100.0
6060,PQ,66.0,100.0
6061,PQ,66.0,100.0
6062,PQ,66.0,100.0
6063,PQ,66.0,100.0
6064,PQ,66.0,100.0
6065,PQ,66.0,100.0
6066,PQ,66.0,100.0
6067,PQ,66.0,100.0
6068,PQ,66.0,100.0
6069,PQ,66.0,100.0
6070,PQ,66.0,100.0
6071,PQ,66.0,100.0
6072,PQ,66.0,100.0
6073,PQ,66.0,100.0
6074,PQ,66.0,100.0
6075,PQ,66.0,100.0
6076,PQ,66.0,100.0
6077,PQ,66.0,100.0
6078,PQ,66.0,100.0
6079,PQ,66.0,100.0
6080,PQ,66.0,100.0
6081,PQ,66.0,100.0
6082,PQ,66.0,100.0
6083,PQ,66.0,100.0
6084,PQ,66.0,100.0
6085,PQ,66.0,100.0
6086,PQ,66.0,100.0
6087,PQ,66.0,100.0
6088,PQ,66.0,100.0
6089,PQ,66.0,100.0
6090,PQ,66.0,100.0
6091,PQ,66.0,100.0
6092,PQ,66.0,100.0
6093,PQ,66.0,100.0
6094,PQ,66.0,100.0
6095,PQ,66.0,100.0
6096,PQ,66.0,100.0
6097,PQ,66.0,100.0
6098,PQ,66.0,100.0
6099,PQ,66.0,100.0
6100,PQ,66.0,100.0
6101,PQ,66.0,100.0
6102,PQ,66.0,100.0
6103,PQ,66.0,100.0
6104,PQ,66.0,100.0
6105,PQ,66.0,100.0
6106,PQ,66.0,100.0
6107,PQ,66.0,100.0
6108,PQ,66.0,100.0
6109,PQ,66.0,100.0
6110,PQ,66.0,100.0
6111,PQ,66.0,100.0
6112,PQ,66.0,100.0
6113,PQ,66.0,100.0
6114,PQ,66.0,100.0
6115,PQ,66.0,100.0
6116,PQ,66.0,100.0
6117,PQ,66.0,100.0
6118,PQ,66.0,100.0
6119,PQ,66.0,100.0
6120,PQ,66.0,100.0
6121,PQ,66.0,100.0
6122,PQ,66.0,100.0
6123,PQ,66.0,100.0
6124,PQ,66.0,100.0
6125,PQ,66.0,100.0
6126,PQ,66.0,100.0
6127,PQ,66.0,100.0
6128,PQ,66.0,100.0
6129,PQ,66.0,100.0
6130,PQ,66.0,100.0
6131,PQ,66.0,100.0
6132,PQ,66.0,100.0
6133,PQ,66.0,100.0
6134,PQ,66.0,100.0
6135,PQ,66.0,100.0
6136,PQ,66.0,100.0
6137,PQ,66.0,100.0
6138,PQ,66.0,100.0
6139,PQ,66.0,100.0
6140,PQ,66.0,100.0
6141,PQ,66.0,100.0
6142,PQ,66.0,100.0
6143,PQ,66.0,100.0
6144,PQ,66.0,100.0
6145,PQ,66.0,100.0
6146,PQ,66.0,100.0
6147,PQ,66.0,100.0
6148,PQ,66.0,100.0
6149,PQ,66.0,100.0
6150,PQ,66.0,100.0
6151,PQ,66.0,100.0
6152,PQ,66.0,100.0
6153,PQ,66.0,100.0
6154,PQ,66.0,100.0
6155,PQ,66.0,100.0
6156,PQ,66.0,100.0
6157,PQ,66.0,100.0
6158,PQ,66.0,100.0
6159,PQ,66.0,100.0
6160,PQ,66.0,100.0
6161,PQ,66.0,100.0
6162,PQ,66.0,100.0
6163,PQ,66.0,100.0
6164,PQ,66.0,100.0
6165,PQ,66.0,100.0
6166,PQ,66.0,100.0
6167,PQ,66.0,100.0
6168,PQ,66.0,100.0
6169,PQ,66.0,100.0
6170,PQ,66.0,100.0
6171,PQ,66.0,100.0
6172,PQ,66.0,100.0
6173,PQ,66.0,100.0
6174,PQ,66.0,100.0
6175,PQ,66.0,100.0
6176,PQ,66.0,100.0
6177,PQ,66.0,100.0
6178,PQ,66.0,100.0
6179,PQ,66.0,100.0
6180,PQ,66.0,100.0
6181,PQ,66.0,100.0
6182,PQ,66.0,100.0
6183,PQ,66.0,100.0
6184,PQ,66.0,100.0
6185,PQ,66.0,100.0
6186,PQ,66.0,100.0
6187,PQ,66.0,100.0
6188,PQ,66.0,100.0
6189,PQ,66.0,100.0
6190,PQ,66.0,100.0
6191,PQ,66.0,100.0
6192,PQ,66.0,100.0
6193,PQ,66.0,100.0
6194,PQ,66.0,100.0
6195,PQ,66.0,100.0
6196,PQ,66.0,100.0
6197,PQ,66.0,100.0
6198,PQ,66.0,100.0
6199,PQ,66.0,100.0
6200,PQ,66.0,100.0
6201,PQ,66.0,100.0
6202,PQ,66.0,100.0
6203,PQ,66.0,100.0
6204,PQ,66.0,100.0
6205,PQ,66.0,100.0
6206,PQ,66.0,100.0
6207,PQ,66.0,100.0
6208,PQ,66.0,100.0
6209,PQ,66.0,100.0
6210,PQ,66.0,100.0
6211,PQ,66.0,100.0
6212,PQ,66.0,100.0
6213,PQ,66.0,100.0
6214,PQ,66.0,100.0
6215,PQ,66.0,100.0
6216,PQ,66.0,100.0
6217,PQ,66.0,100.0
6218,PQ,66.0,100.0
6219,PQ,66.0,100.0
6220,PQ,66.0,100.0
6221,PQ,66.0,100.0
6222,PQ,66.0,100.0
6223,PQ,66.0,100.0
6224,PQ,66.0,100.0
6225,PQ,66.0,100.0
6226,PQ,66.0,100.0
6227,PQ,66.0,100.0
6228,PQ,66.0,100.0
6229,PQ,66.0,100.0
6230,PQ,66.0,100.0
6231,PQ,66.0,100.0
6232,PQ,66.0,100.0
6233,PQ,66.0,100.0
6234,PQ,66.0,100.0
6235,PQ,66.0,100.0
6236,PQ,66.0,100.0
6237,PQ,66.0,100.0
6238,PQ,66.0,100.0
6239,PQ,66.0,100.0
6240,PQ,66.0,100.0
6241,PQ,66.0,100.0
6242,PQ,66.0,100.0
6243,PQ,66.0,100.0
6244,PQ,66.0,100.0
6245,PQ,66.0,100.0
6246,PQ,66.0,100.0
6247,PQ,66.0,100.0
6248,PQ,66.0,100.0
6249,PQ,66.0,100.0
6250,PQ,66.0,100.0
6251,PQ,66.0,100.0
6252,PQ,66.0,100.0
6253,PQ,66.0,100.0
6254,PQ,66.0,100.0
6255,PQ,66.0,100.0
6256,PQ,66.0,100.0
6257,PQ,66.0,100.0
6258,PQ,66.0,100.0
6259,PQ,66.0,100.0
6260,PQ,66.0,100.0
6261,PQ,66.0,100.0
6262,PQ,66.0,100.0
6263,PQ,66.0,100.0
6264,PQ,66.0,100.0
6265,PQ,66.0,100.0
6266,PQ,66.0,100.0
6267,PQ,66.0,100.0
6268,PQ,66.0,100.0
6269,PQ,66.0,100.0
6270,PQ,66.0,100.0
6271,PQ,66.0,100.0
6272,PQ,66.0,100.0
6273,PQ,66.0,100.0
6274,PQ,66.0,100.0
6275,PQ,66.0,100.0
6276,PQ,66.0,100.0
6277,PQ,66.0,100.0
6278,PQ,66.0,100.0
6279,PQ,66.0,100.0
6280,PQ,66.0,100.0
6281,PQ,66.0,100.0
6282,PQ,66.0,100.0
6283,PQ,66.0,100.0
6284,PQ,66.0,100.0
6285,PQ,66.0,100.0
6286,PQ,66.0,100.0
6287,PQ,66.0,100.0
6288,PQ,66.0,100.0
6289,PQ,66.0,100.0
6290,PQ,66.0,100.0
6291,PQ,66.0,100.0
6292,PQ,66.0,100.0
6293,PQ,66.0,100.0
6294,PQ,66.0,100.0
6295,PQ,66.0,100.0
6296,PQ,66.0,100.0
6297,PQ,66.0,100.0
6298,PQ,66.0,100.0
6299,PQ,66.0,100.0
6300,PQ,66.0,100.0
6301,PQ,66.0,100.0
6302,PQ,66.0,100.0
6303,PQ,66.0,100.0
6304,PQ,66.0,100.0
6305,PQ,66.0,100.0
6306,PQ,66.0,100.0
6307,PQ,66.0,100.0
6308,PQ,66.0,100.0
6309,PQ,66.0,100.0
6310,PQ,66.0,100.0
6311,PQ,66.0,100.0
6312,PQ,66.0,100.0
6313,PQ,66.0,100.0
6314,PQ,66.0,100.0
6315,PQ,66.0,100.0
6316,PQ,66.0,100.0
6317,PQ,66.0,100.0
6318,PQ,66.0,100.0
6319,PQ,66.0,100.0
6320,PQ,66.0,100.0
6321,PQ,66.0,100.0
6322,PQ,66.0,100.0
6323,PQ,66.0,100.0
6324,PQ,66.0,100.0
6325,PQ,66.0,100.0
6326,PQ,66.0,100.0
6327,PQ,66.0,100.0
6328,PQ,66.0,100.0
6329,PQ,66.0,100.0
6330,PQ,66.0,100.0
6331,PQ,66.0,100.0
6332,PQ,66.0,100.0
6333,PQ,66.0,100.0
6334,PQ,66.0,100.0
6335,PQ,66.0,100.0
6336,PQ,66.0,100.0
6337,PQ,66.0,100.0
6338,PQ,66.0,100.0
6339,PQ,66.0,100.0
6340,PQ,66.0,100.0
6341,PQ,66.0,100.0
6342,PQ,66.0,100.0
6343,PQ,66.0,100.0
6344,PQ,66.0,100.0
6345,PQ,66.0,100.0
6346,PQ,66.0,100.0
6347,PQ,66.0,100.0
6348,PQ,66.0,100.0
6349,PQ,66.0,100.0
6350,PQ,66.0,100.0
6351,PQ,66.0,100.0
6352,PQ,66.0,100.0
6353,PQ,66.0,100.0
6354,PQ,66.0,100.0
6355,PQ,66.0,100.0
6356,PQ,66.0,100.0
6357,PQ,66.0,100.0
6358,PQ,66.0,100.0
6359,PQ,66.0,100.0
6360,PQ,66.0,100.0
6361,PQ,66.0,100.0
6362,PQ,66.0,100.0
6363,PQ,66.0,100.0
6364,PQ,66.0,100.0
6365,PQ,66.0,100.0
6366,PQ,66.0,100.0
6367,PQ,66.0,100.0
6368,PQ,66.0,100.0
6369,PQ,66.0,100.0
6370,PQ,66.0,100.0
6371,PQ,66.0,100.0
6372,PQ,66.0,100.0
6373,PQ,66.0,100.0
6374,PQ,66.0,100.0
6375,PQ,66.0,100.0
6376,PQ,66.0,100.0
6377,PQ,66.0,100.0
6378,PQ,66.0,100.0
6379,PQ,66.0,100.0
6380,PQ,66.0,100.0
6381,PQ,66.0,100.0
6382,PQ,66.0,100.0
6383,PQ,66.0,100.0
6384,PQ,66.0,100.0
6385,PQ,66.0,100.0
6386,PQ,66.0,100.0
6387,PQ,66.0,100.0
6388,PQ,66.0,100.0
6389,PQ,66.0,100.0
6390,PQ,66.0,100.0
6391,PQ,66.0,100.0
6392,PQ,66.0,100.0
6393,PQ,66.0,100.0
6394,PQ,66.0,100.0
6395,PQ,66.0,100.0
6396,PQ,66.0,100.0
6397,PQ,66.0,100.0
6398,PQ,66.0,100.0
6399,PQ,66.0,100.0
6400,PQ,66.0,100.0
6401,PQ,66.0,100.0
6402,PQ,66.0,100.0
6403,PQ,66.0,100.0
6404,PQ,66.0,100.0
6405,PQ,66.0,100.0
6406,PQ,66.0,100.0
6407,PQ,66.0,100.0
6408,PQ,66.0,100.0
6409,PQ,66.0,100.0
6410,PQ,66.0,100.0
6411,PQ,66.0,100.0
6412,PQ,66.0,100.0
6413,PQ,66.0,100.0
6414,PQ,66.0,100.0
6415,PQ,66.0,100.0
6416,PQ,66.0,100.0
6417,PQ,66.0,100.0
6418,PQ,66.0,100.0
6419,PQ,66.0,100.0
6420,PQ,66.0,100.0
6421,PQ,66.0,100.0
6422,PQ,66.0,100.0
6423,PQ,66.0,100.0
6424,PQ,66.0,100.0
6425,PQ,66.0,100.0
6426,PQ,66.0,100.0
6427,PQ,66.0,100.0
6428,PQ,66.0,100.0
6429,PQ,66.0,100.0
6430,PQ,66.0,100.0
6431,PQ,66.0,100.0
6432,PQ,66.0,100.0
6433,PQ,66.0,100.0
6434,PQ,66.0,100.0
6435,PQ,66.0,100.0
6436,PQ,66.0,100.0
6437,PQ,66.0,100.0
6438,PQ,66.0,100.0
6439,PQ,66.0,100.0
6440,PQ,66.0,100.0
6441,PQ,66.0,100.0
6442,PQ,66.0,100.0
6443,PQ,66.0,100.0
6444,PQ,66.0,100.0
6445,PQ,66.0,100.0
6446,PQ,66.0,100.0
6447,PQ,66.0,100.0
6448,PQ,66.0,100.0
6449,PQ,66.0,100.0
6450,PQ,66.0,100.0
6451,PQ,66.0,100.0
6452,PQ,66.0,100.0
6453,PQ,66.0,100.0
6454,PQ,66.0,100.0
6455,PQ,66.0,100.0
6456,PQ,66.0,100.0
6457,PQ,66.0,100.0
6458,PQ,66.0,100.0
6459,PQ,66.0,100.0
6460,PQ,66.0,100.0
6461,PQ,66.0,100.0
6462,PQ,66.0,100.0
6463,PQ,66.0,100.0
6464,PQ,66.0,100.0
6465,PQ,66.0,100.0
6466,PQ,66.0,100.0
6467,PQ,66.0,100.0
6468,PQ,66.0,100.0
6469,PQ,66.0,100.0
6470,PQ,66.0,100.0
6471,PQ,66.0,100.0
6472,PQ,66.0,100.0
6473,PQ,66.0,100.0
6474,PQ,66.0,100.0
6475,PQ,66.0,100.0
6476,PQ,66.0,100.0
6477,PQ,230.0,100.0
6478,PQ,230.0,100.0
6479,PQ,115.0,100.0
6480,PQ,66.0,100.0
6481,PQ,66.0,100.0
6482,PQ,66.0,100.0
6483,PQ,66.0,100.0
6484,PQ,66.0,100.0
6485,PQ,66.0,100.0
6486,PQ,230.0,100.0
6487,PQ,230.0,100.0
6488,PQ,66.0,100.0
6489,PQ,66.0,100.0
6490,PQ,230.0,100.0
6491,PQ,230.0,100.0
6492,PQ,230.0,100.0
6493,PQ,500.0,100.0
6494,PQ,66.0,100.0
6495,PQ,66.0,100.0
6496,PQ,66.0,100.0
6497,PQ,66.0,100.0
6498,PQ,66.0,100.0
6499,PQ,66.0,100.0
6500,PQ,66.0,100.0
6501,PQ,66.0,100.0
6502,PQ,66.0,100.0
6503,PQ,66.0,100.0
6504,PQ,66.0,100.0
6505,PQ,66.0,100.0
6506,PQ,115.0,100.0
6507,PQ,115.0,100.0
6508,PQ,115.0,100.0
6509,PQ,66.0,100.0
6510,PQ,66.0,100.0
6511,PQ,66.0,100.0
6512,PQ,66.0,100.0
6513,PQ,66.0,100.0
6514,PQ,66.0,100.0
6515,PQ,66.0,100.0
6516,PQ,66.0,100.0
6517,PQ,66.0,100.0
6518,PQ,66.0,100.0
6519,PQ,66.0,100.0
6520,PQ,66.0,100.0
6521,PQ,66.0,100.0
6522,PQ,66.0,100.0
6523,PQ,66.0,100.0
6524,PQ,66.0,100.0
6525,PQ,66.0,100.0
6526,PQ,66.0,100.0
6527,PQ,66.0,100.0
6528,PQ,66.0,100.0
6529,PQ,66.0,100.0
6530,PQ,66.0,100.0
6531,PQ,66.0,100.0
6532,PQ,66.0,100.0
6533,PQ,66.0,100.0
6534,PQ,66.0,100.0
6535,PQ,66.0,100.0
6536,PQ,66.0,100.0
6537,PQ,66.0,100.0
6538,PQ,66.0,100.0
6539,PQ,66.0,100.0
6540,PQ,66.0,100.0
6541,PQ,66.0,100.0
6542,PQ,66.0,100.0
6543,PQ,66.0,100.0
6544,PQ,66.0,100.0
6545,PQ,66.0,100.0
6546,PQ,66.0,100.0
6547,PQ,66.0,100.0
6548,PQ,66.0,100.0
6549,PQ,66.0,100.0
6550,PQ,66.0,100.0
6551,PQ,66.0,100.0
6552,PQ,66.0,100.0
6553,PQ,66.0,100.0
6554,PQ,66.0,100.0
6555,PQ,66.0,100.0
6556,PQ,66.0,100.0
6557,PQ,66.0,100.0
6558,PQ,66.0,100.0
6559,PQ,66.0,100.0
6560,PQ,66.0,100.0
6561,PQ,66.0,100.0
6562,PQ,66.0,100.0
6563,PQ,66.0,100.0
6564,PQ,66.0,100.0
6565,PQ,66.0,100.0
6566,PQ,66.0,100.0
6567,PQ,66.0,100.0
6568,PQ,115.0,100.0
6569,PQ,115.0,100.0
6570,PQ,115.0,100.0
6571,PQ,230.0,100.0
6572,PQ,66.0,100.0
6573,PQ,66.0,100.0
6574,PQ,230.0,100.0
6575,PQ,230.0,100.0
6576,PQ,66.0,100.0
6577,PQ,66.0,100.0
6578,PQ,66.0,100.0
6579,PQ,66.0,100.0
6580,PQ,66.0,100.0
6581,PQ,66.0,100.0
6582,PQ,66.0,100.0
6583,PQ,66.0,100.0
6584,PQ,66.0,100.0
6585,PQ,66.0,100.0
6586,PQ,66.0,100.0
6587,PQ,66.0,100.0
6588,PQ,66.0,100.0
6589,PQ,66.0,100.0
6590,PQ,66.0,100.0
6591,PQ,66.0,100.0
6592,PQ,66.0,100.0
6593,PQ,66.0,100.0
6594,PQ,66.0,100.0
6595,PQ,66.0,100.0
6596,PQ,66.0,100.0
6597,PQ,66.0,100.0
6598,PQ,66.0,100.0
6599,PQ,66.0,100.0
6600,PQ,66.0,100.0
6601,PQ,66.0,100.0
6602,PQ,66.0,100.0
6603,PQ,66.0,100.0
6604,PQ,66.0,100.0
6605,PQ,66.0,100.0
6606,PQ,66.0,100.0
6607,PQ,66.0,100.0
6608,PQ,66.0,100.0
6609,PQ,66.0,100.0
6610,PQ,66.0,100.0
6611,PQ,66.0,100.0
6612,PQ,66.0,100.0
6613,PQ,66.0,100.0
6614,PQ,66.0,100.0
6615,PQ,66.0,100.0
6616,PQ,66.0,100.0
6617,PQ,66.0,100.0
6618,PQ,66.0,100.0
6619,PQ,66.0,100.0
6620,PQ,66.0,100.0
6621,PQ,66.0,100.0
6622,PQ,66.0,100.0
6623,PQ,66.0,100.0
6624,PQ,66.0,100.0
6625,PQ,115.0,100.0
6626,PQ,66.0,100.0
6627,PQ,66.0,100.0
